Date,Location,Disease,Cases,Deaths,Rainfall (mm),Temperature (°C),Humidity (%),Population Density,Water Quality Index,Air Quality Index,Vaccination Rate (%),Hospital Beds per 1000,Previous Outbreak History,Outbreak Risk
2015-03-15,Thiruvali,Typhoid,211,10,168,31.385354410997873,90,Low,Moderate,Low,74.022133975096,3.1936473660638978,No,Medium
2015-09-22,Manjeri,Typhoid,237,10,138,30.770654013166904,78,High,Good,Low,83.32242789922365,1.6708789786236329,Yes,Medium
2019-04-26,Kalikavu,Dengue,433,13,89,27.81146283757721,85,High,Very Poor,High,47.87545977360108,2.256951565541924,Yes,High
2022-01-24,Perinthalmanna,Typhoid,479,14,151,33.87665990901792,60,High,Poor,Low,52.60767099209323,2.656694435270289,Yes,High
2020-09-12,Tirurangadi,Cholera,247,15,106,25.453983391081884,80,Medium,Good,Moderate,44.54804359788936,2.9902609264222733,No,Medium
2024-09-07,Parappanangadi,Typhoid,477,11,133,32.7925813424705,88,High,Good,Moderate,72.81746575803274,2.1416185976304334,No,High
2016-10-31,Tirurangadi,Dengue,265,10,187,20.73730427470085,71,High,Moderate,Moderate,82.88946414754167,3.9033694910620005,Yes,Medium
2025-02-11,Nilambur,COVID-19,43,15,65,25.96415850438632,81,Low,Very Poor,Low,65.77573179017477,2.7996681772608762,Yes,High
2018-05-10,Nilambur,Dengue,151,1,67,20.168126529537723,70,Low,Poor,High,80.9436747232358,2.1387339385296573,No,Medium
2018-03-26,Parappanangadi,Malaria,296,8,166,34.675820520239284,89,High,Poor,Moderate,55.09282611652209,1.9960901236349806,Yes,High
2021-05-12,Kondotty,Malaria,460,14,81,34.27284491926861,82,High,Poor,Moderate,81.75669809330613,3.13982013972885,No,High
2017-08-05,Pandikkad,H1N1,127,9,119,32.22542803775164,82,Low,Poor,Low,43.98269512009454,3.773387322073635,Yes,High
2016-01-14,Tirurangadi,Nipah Virus,396,17,84,21.200573529584418,72,High,Poor,Low,88.56691649079326,2.2998163459612715,No,High
2015-09-25,Pandikkad,Nipah Virus,276,18,146,21.89276933759852,65,High,Moderate,Low,73.51476551951384,1.6770402080255353,Yes,Medium
2015-04-20,Tanur,COVID-19,468,8,66,22.677002857165938,83,Low,Good,High,74.35250767211681,1.7145705636424424,Yes,High
2024-12-18,Kondotty,Cholera,267,15,97,33.14918702224124,78,High,Moderate,High,45.75060282874827,3.5479033876379065,Yes,Medium
2020-07-24,Malappuram,Malaria,434,9,184,26.677601284285565,82,High,Moderate,Low,57.76819384052445,2.506880845287104,No,High
2020-06-25,Chelembra,Dengue,451,4,171,30.525013437118883,73,High,Poor,Low,74.68779414740197,2.2213593415541824,No,High
2016-12-10,Melattur,Leptospirosis,417,19,155,22.86892136567461,86,Medium,Moderate,Moderate,75.65685058517332,2.424271031233772,No,High
2022-09-23,Manjeri,Malaria,16,17,149,22.721531292998396,87,Low,Poor,Moderate,85.30305326534042,3.1560510521809997,Yes,High
2016-01-03,Manjeri,Typhoid,259,7,189,34.747485040938685,72,High,Moderate,High,62.93375751302891,3.530724755453754,No,Medium
2019-09-28,Manjeri,Dengue,151,16,116,30.8474386856104,90,Medium,Very Poor,Moderate,53.60727575958706,1.7527229419790809,No,High
2024-04-24,Tirurangadi,Dengue,485,1,65,25.004899712269264,62,High,Good,High,50.40341901318081,3.1370192672283004,No,High
2016-09-04,Malappuram,COVID-19,480,13,53,34.636822568405314,67,High,Good,Low,63.90629623958455,3.303464780490836,No,High
2025-11-09,Parappanangadi,Dengue,171,7,78,23.314780436434123,67,Medium,Poor,Moderate,79.8586482857423,3.0562536717202495,Yes,Medium
2021-12-23,Valanchery,H1N1,291,6,105,31.977753596578886,70,Low,Poor,High,42.82918470622601,2.8621461866770828,Yes,Medium
2023-06-13,Edappal,Malaria,483,19,188,26.27013208623649,80,High,Good,Low,44.36255084870529,3.9548872141257836,Yes,High
2018-07-10,Malappuram,Malaria,56,2,171,23.10009233219698,77,Medium,Poor,Moderate,52.72577576160755,3.824848781631249,Yes,Medium
2023-03-15,Edappal,Cholera,326,4,93,30.700626228220486,84,High,Very Poor,Low,70.53345305472236,3.9339947745970765,Yes,High
2022-07-01,Edappal,H1N1,3,14,129,24.243855791421936,83,High,Moderate,High,78.14756929949479,3.6397694120160287,Yes,Low
2021-05-25,Melattur,H1N1,337,12,180,33.78670723486372,77,High,Moderate,High,43.30866820711612,3.2545923392305687,Yes,High
2018-06-10,Kalikavu,Dengue,145,0,157,32.633353161186605,79,High,Good,High,83.4193777792077,3.103980483820002,No,Low
2023-02-17,Edappal,COVID-19,271,9,187,20.156865380659653,75,Low,Good,Low,41.71038569268676,2.5487487216143787,Yes,Medium
2020-02-03,Nilambur,H1N1,175,12,184,27.76285559329827,69,High,Good,Low,70.49318178760906,2.597824030592573,Yes,Medium
2019-11-17,Chelembra,Malaria,399,12,98,22.97524036930541,71,High,Very Poor,Low,53.47149310347166,3.836746049125735,Yes,High
2017-01-04,Kalikavu,Malaria,374,8,162,28.793972306459835,73,High,Moderate,Moderate,41.79417696205151,2.5847777597229875,Yes,High
2023-06-09,Vengara,H1N1,4,10,95,25.386382541185625,89,High,Poor,Low,67.32167520782346,2.266944337612337,Yes,High
2018-04-30,Tirurangadi,Nipah Virus,379,6,64,28.782540043656837,83,Low,Moderate,High,77.86026447735877,3.869327222832392,Yes,High
2021-12-19,Valanchery,Nipah Virus,262,19,122,26.377065393628364,85,Low,Very Poor,High,42.28817276404401,3.3676205743387184,No,High
2017-04-12,Manjeri,H1N1,149,11,159,21.17790034669501,77,Low,Moderate,Low,79.83153682210221,2.261732372020057,No,Low
2016-01-19,Kalikavu,COVID-19,332,10,172,22.944924704872047,91,Low,Good,Moderate,48.68692554522217,1.6202183066899465,No,High
2015-12-28,Malappuram,Cholera,220,19,107,27.268838075932717,76,Medium,Good,High,59.07910704928308,3.6703282953026855,Yes,Medium
2017-02-20,Perinthalmanna,Leptospirosis,115,7,192,29.88260070700378,93,Medium,Very Poor,Low,58.482957055759385,3.602902222623168,No,High
2019-03-20,Thiruvali,Nipah Virus,358,19,133,26.35432470681004,61,Medium,Very Poor,High,73.93941541526284,3.8063737982517023,Yes,High
2019-01-15,Areekode,Leptospirosis,154,10,127,28.481330273714228,62,High,Moderate,Moderate,69.35482993600507,3.3956091585897994,Yes,Medium
2018-02-16,Chelembra,COVID-19,401,6,128,21.470270505540377,94,High,Good,Moderate,57.86811817810909,2.0348345541779915,Yes,High
2025-06-16,Kottakkal,Leptospirosis,371,3,186,23.21330428225463,71,Low,Moderate,Low,80.62681702779463,3.5642143341300887,No,High
2015-10-09,Areekode,Leptospirosis,414,1,66,33.11680417353395,76,High,Very Poor,High,73.36451432980354,1.7644487807451588,No,High
2016-05-04,Chelembra,Cholera,74,5,110,33.450405313787115,84,High,Poor,Moderate,44.588225466249476,1.650902153040238,No,High
2016-12-16,Valanchery,COVID-19,208,11,73,21.100103171055892,73,High,Good,High,76.6283053206477,2.483246659607814,No,Medium
2020-03-10,Valanchery,COVID-19,333,15,193,20.171704963882455,75,High,Very Poor,Moderate,64.27894752563562,3.7947951721782474,No,High
2025-11-16,Manjeri,Cholera,321,16,193,25.075544234369538,83,Low,Good,Moderate,89.47640451715313,3.3780757818794753,Yes,High
2021-09-01,Manjeri,Cholera,5,10,183,22.4032988802689,62,Medium,Very Poor,Low,53.24592318629206,3.162257739126183,Yes,Low
2024-11-10,Parappanangadi,Dengue,479,1,106,30.303658987775226,89,Medium,Poor,Low,49.54130653929994,3.987471905641633,Yes,High
2018-02-15,Melattur,Typhoid,92,11,99,28.974561201502098,73,Medium,Poor,High,71.46898633298991,3.5792413247353907,Yes,Low
2017-11-27,Perinthalmanna,Nipah Virus,197,2,104,21.840157093896206,72,Medium,Very Poor,Low,79.9824816214446,2.0169215160444063,No,Medium
2018-10-04,Perinthalmanna,Cholera,468,5,51,23.590326746108325,75,Low,Poor,Low,73.30615848693644,3.610459991622336,No,High
2016-01-24,Perinthalmanna,Leptospirosis,322,5,130,31.71414516762417,66,Low,Very Poor,Low,84.92955350883052,1.9127498260297857,Yes,High
2020-12-26,Melattur,Leptospirosis,174,10,94,31.975789009376427,67,High,Poor,Low,88.00103578911671,2.1132626282033136,Yes,Medium
2017-10-31,Tirur,Malaria,209,10,100,23.27322451659475,75,Low,Poor,Moderate,72.88935353600834,1.6152822314156126,Yes,Medium
2015-09-12,Parappanangadi,Leptospirosis,445,11,73,29.868207538193914,78,High,Moderate,Low,84.12436775461822,3.4485726260906704,Yes,High
2020-02-20,Tanur,Dengue,461,2,119,26.26763909451114,80,High,Moderate,High,77.30641082815067,3.9322983734501173,No,High
2024-01-18,Pandikkad,Leptospirosis,77,3,147,28.037210541351655,77,Medium,Poor,High,62.573686336409224,2.408322550437997,No,Low
2024-10-20,Malappuram,Cholera,361,3,131,28.748580893358117,65,Medium,Poor,High,70.60112552493338,3.5735628697430957,Yes,High
2019-06-22,Chelembra,Typhoid,137,16,88,26.84262903575179,70,High,Moderate,Moderate,68.68852477960947,2.683773798455186,No,Medium
2024-09-26,Perinthalmanna,Malaria,388,7,180,20.859101395307686,66,Low,Poor,Moderate,69.57915316155547,2.3836958816384337,No,High
2016-03-21,Tanur,Cholera,277,17,150,31.621255829146172,73,High,Poor,High,64.02520984770729,2.560804296500395,Yes,Medium
2022-06-16,Pandikkad,Nipah Virus,302,4,148,28.733234031042116,65,High,Very Poor,High,79.35828290318867,3.7335792118738134,Yes,High
2022-06-27,Parappanangadi,H1N1,115,10,83,31.184463893419117,70,Medium,Very Poor,High,85.62519708751375,3.2365822425294386,Yes,Low
2022-04-19,Kalikavu,COVID-19,483,11,160,20.43459840864541,74,High,Very Poor,High,72.97659825639151,1.5563744663479901,No,High
2019-03-07,Thiruvali,Typhoid,47,16,139,33.64706413704584,74,Medium,Very Poor,Moderate,46.510893445618734,2.9752228613447,Yes,Medium
2022-01-13,Tirur,Dengue,286,15,106,21.294784152539304,62,Low,Moderate,Low,59.13351093812592,2.3481882365650306,No,Medium
2024-08-19,Tirur,Cholera,398,7,167,28.208784176858078,90,High,Very Poor,Moderate,45.089768204817176,2.9150544095657756,No,High
2019-09-23,Kalikavu,H1N1,136,2,182,24.6706282432636,94,Medium,Very Poor,High,71.94921333599598,1.908964462298658,No,High
2024-07-06,Thiruvali,Dengue,358,16,93,32.506424580936766,94,Medium,Poor,High,56.76982671508136,2.310115802654705,Yes,High
2020-09-03,Valanchery,Leptospirosis,14,0,122,22.561846215910602,90,Medium,Poor,High,86.583381452037,3.778584218787745,Yes,High
2022-11-17,Perinthalmanna,Cholera,219,18,151,27.167567077972326,79,Low,Very Poor,Moderate,63.91009299173865,3.432643924966565,No,Medium
2023-05-02,Melattur,Cholera,185,3,72,28.59527373576445,83,Medium,Good,Low,79.49601774322285,3.376316463130308,No,Medium
2021-06-05,Nilambur,Dengue,388,3,161,34.09778420960109,87,Medium,Poor,Low,68.42538141128674,2.2075088768383324,Yes,High
2015-12-02,Pandikkad,COVID-19,299,10,185,26.531520567612223,78,Low,Very Poor,High,73.7190025290527,2.973471008344764,Yes,Medium
2020-01-18,Kondotty,COVID-19,187,2,115,34.924309027489414,94,High,Moderate,Moderate,69.20547867131803,3.112551242744784,No,Medium
2023-07-05,Kottakkal,Malaria,110,12,111,33.43079479979105,88,High,Very Poor,Low,49.89864053765885,2.1282377056179658,Yes,High
2020-01-01,Tirur,Nipah Virus,495,17,79,33.28180339846662,85,Low,Good,Low,51.78022539583512,1.7157777769563736,No,High
2022-12-27,Kondotty,Malaria,41,7,145,21.17740145356262,61,Low,Poor,Low,45.14390353472768,2.0239920203566486,No,Low
2025-07-29,Edappal,Leptospirosis,267,3,176,22.593955355326514,94,Medium,Poor,High,45.6119422299802,2.754394181030753,No,High
2025-09-16,Pandikkad,Leptospirosis,243,18,187,34.70057552898484,84,High,Good,Moderate,54.47781200786997,3.7783323306509287,Yes,Medium
2017-01-19,Ponnani,Malaria,303,4,117,29.09414617432327,66,Medium,Moderate,High,50.21943913229081,1.7476312078679574,No,High
2018-06-13,Tirur,Cholera,289,1,119,28.350775141696573,68,Low,Good,Low,46.84953713333391,1.9708894966386632,No,Medium
2018-07-27,Tirur,Dengue,473,3,128,20.33316660864036,75,High,Very Poor,Moderate,41.15266938320728,3.6015730251478906,No,High
2015-04-21,Tirur,H1N1,139,16,171,23.36119172741646,63,Low,Very Poor,Moderate,57.23647103624957,3.156494050986819,No,Medium
2018-03-27,Thiruvali,Typhoid,58,15,199,34.54612509521509,72,High,Good,Moderate,52.554292231763036,3.1436339816633136,No,Medium
2020-11-28,Manjeri,H1N1,84,7,145,26.842893221720217,88,Medium,Good,High,69.3846163094405,3.1955252071000446,Yes,Low
2020-11-07,Areekode,Typhoid,200,11,156,33.839810270779004,61,Low,Very Poor,High,65.87942325219313,3.716890203000538,Yes,Medium
2024-09-24,Areekode,Malaria,198,8,118,32.098497255427205,70,High,Very Poor,Low,86.99012613168038,3.8528764420003023,Yes,Medium
2020-07-17,Parappanangadi,Malaria,199,12,89,25.787094190952864,66,Low,Moderate,Low,78.0785945356522,2.988270788021786,No,Medium
2024-10-17,Valanchery,Cholera,109,19,148,30.563256772415333,62,High,Very Poor,Moderate,44.734478169754674,3.046665582436829,Yes,Medium
2023-01-21,Kottakkal,H1N1,86,12,54,21.560457697142006,90,Medium,Good,Low,88.16217074876856,2.0078458387774627,No,Low
2023-07-19,Tirurangadi,H1N1,477,11,103,34.938042988271256,75,Low,Poor,Low,82.0845161562452,2.645567953857722,Yes,High
2019-11-22,Edappal,Dengue,376,0,65,29.283571493398775,60,High,Poor,Moderate,44.14971801204911,1.9746914314925599,Yes,High
2016-01-10,Kottakkal,Cholera,323,10,145,24.932893251926146,82,High,Poor,Moderate,63.36489030675097,3.9442910627694507,No,High
2023-03-01,Nilambur,Typhoid,82,1,120,33.28565233321958,71,Low,Poor,Low,58.696763304629506,2.7990794220262267,Yes,Low
2016-06-07,Tirurangadi,H1N1,347,5,80,31.57861326352105,87,High,Good,Low,82.7782209607381,3.409406863752668,Yes,High
2017-04-25,Vengara,Nipah Virus,74,14,90,23.584045279176646,60,Low,Poor,Moderate,46.64383175437423,1.7372988019686,Yes,Medium
2015-08-19,Tirur,Typhoid,219,19,129,23.369671113295432,70,Low,Moderate,Low,65.88471432778177,1.6018176528291184,No,Medium
2017-06-26,Ponnani,Malaria,213,1,198,31.075420731784824,89,Low,Good,Low,44.63793991029386,1.6031000282724461,Yes,Medium
2023-01-07,Tirur,H1N1,67,9,93,24.58403775035844,71,Medium,Poor,Moderate,73.20090956083845,1.6309576719389094,No,Medium
2017-12-12,Areekode,Leptospirosis,480,2,121,28.653402280966922,68,Medium,Good,Low,67.10100965465344,3.60614498472557,Yes,High
2024-02-10,Thiruvali,Leptospirosis,8,1,120,29.411549663203843,66,Low,Good,High,62.05989019817579,2.5552763081975,Yes,Low
2015-05-25,Melattur,Cholera,93,15,145,25.434422350548306,77,Low,Moderate,Low,77.19218554890836,1.6037328854453443,No,Low
2020-12-15,Valanchery,Cholera,117,15,51,29.349216947765463,93,Low,Moderate,Low,55.829889724708266,2.4956622825978316,No,Low
2025-06-15,Tirur,H1N1,390,9,192,24.393614203304622,78,High,Very Poor,High,49.89758222959027,2.8544073494494318,No,High
2021-01-22,Malappuram,Cholera,281,12,187,31.73101099553701,80,Low,Poor,Low,50.00744687234716,3.262481874278466,Yes,Medium
2020-09-29,Areekode,Cholera,440,11,65,28.026936157990402,91,Low,Poor,Low,64.12002326013209,2.13135384242935,No,High
2025-07-01,Melattur,Malaria,400,11,72,24.576503354185416,91,Medium,Poor,Moderate,86.2118916230815,3.8917259415363294,No,High
2019-05-23,Pandikkad,Dengue,103,5,190,33.16751424856801,89,Low,Good,Moderate,77.68828028211922,1.7515461056641732,Yes,Medium
2019-11-05,Edappal,Leptospirosis,422,13,76,22.112145392248323,88,Low,Very Poor,Low,72.41566035418441,3.5024665376533957,Yes,High
2020-01-03,Pandikkad,Leptospirosis,301,11,132,31.738854864137664,71,Medium,Very Poor,Low,55.56895490763011,3.58889690722664,No,High
2022-09-18,Kottakkal,Leptospirosis,173,8,61,24.60885130592252,62,Medium,Good,Moderate,79.32350963805555,3.636168387138847,Yes,Medium
2022-12-02,Perinthalmanna,Leptospirosis,152,14,191,25.84883401296525,66,Medium,Moderate,Moderate,88.68871576110385,1.9220006940831047,No,Medium
2024-05-08,Areekode,Typhoid,78,2,171,20.877741181165693,81,Medium,Very Poor,High,64.93375655998778,2.59146253656131,No,High
2017-07-27,Melattur,Typhoid,314,1,158,22.75224582944354,87,High,Poor,High,83.81571955795751,1.8644498645464744,No,High
2016-11-07,Perinthalmanna,Dengue,186,8,198,32.042043577874466,89,High,Very Poor,High,71.7955492273459,2.659088479941493,Yes,High
2022-06-28,Kottakkal,Leptospirosis,363,4,69,20.43390180679756,90,Low,Very Poor,High,66.70097517684806,3.1448450482205983,No,High
2017-11-14,Nilambur,Nipah Virus,437,11,163,20.009303859677964,94,Medium,Very Poor,Moderate,46.94691312246248,2.8281725694673687,No,High
2019-03-10,Tirurangadi,Typhoid,400,12,111,29.712639714662153,61,Medium,Moderate,Low,66.40707833814434,3.654970626516557,No,High
2018-09-16,Areekode,Leptospirosis,172,0,135,24.31933173306522,77,Medium,Good,Moderate,50.23629737983906,2.2545802919049436,No,Medium
2024-12-07,Malappuram,H1N1,47,0,92,26.91287108542835,68,Medium,Moderate,High,65.54663041090572,2.5483695569275797,Yes,Low
2019-06-28,Kottakkal,Malaria,313,13,193,26.946687216965564,78,High,Very Poor,High,48.54877624867666,2.678739392586157,Yes,High
2025-11-01,Ponnani,Malaria,361,8,197,33.994947833149794,87,Low,Poor,Moderate,78.66060709797549,2.9200826605073997,No,High
2020-07-01,Parappanangadi,Nipah Virus,192,5,185,32.1479101602288,85,Low,Poor,High,72.31344463143706,3.1878801551991147,Yes,High
2018-11-09,Perinthalmanna,Cholera,456,8,85,30.507189150696995,88,High,Poor,Low,74.62595023152312,2.3494193038269837,Yes,High
2023-07-23,Kondotty,Nipah Virus,379,6,131,21.608484445620107,93,Medium,Good,Moderate,64.35571457979992,2.45822548950076,Yes,High
2017-01-10,Perinthalmanna,Leptospirosis,376,12,175,31.835814551310648,70,Medium,Moderate,High,73.67343317237112,3.4213904873458008,Yes,High
2016-05-05,Kottakkal,Malaria,252,16,127,24.236612293113563,70,High,Very Poor,High,89.40926294248445,3.4506532889416635,No,Medium
2024-03-12,Edappal,Malaria,387,1,166,29.026932036991226,60,High,Moderate,Moderate,81.54190192898764,2.093726933665664,No,High
2017-10-16,Malappuram,Nipah Virus,78,7,164,26.913574934829803,70,High,Very Poor,High,83.70769114939512,1.6625509198627826,No,Low
2017-02-08,Kalikavu,Malaria,41,8,193,28.14951980225092,63,Low,Very Poor,High,69.82104838693964,3.836250629502846,No,Low
2020-03-26,Tirur,Malaria,292,14,116,22.154080551918682,81,High,Good,High,61.78190010997897,1.626688108524635,No,Medium
2021-11-01,Thiruvali,Nipah Virus,401,4,126,32.6850077030166,93,Medium,Poor,High,82.70939305820058,3.1909729616325624,No,High
2019-06-10,Valanchery,Nipah Virus,33,14,100,34.311890585384525,88,High,Good,Moderate,85.7235212710801,1.8141486094104542,Yes,Medium
2015-02-01,Vengara,Cholera,121,14,55,26.747132821628767,93,High,Moderate,Low,55.174513724058826,3.909813233328567,No,Low
2016-08-11,Pandikkad,Dengue,420,12,152,28.25282979611854,70,Medium,Moderate,High,78.31744435925003,2.1458970259727517,Yes,High
2024-04-26,Thiruvali,Leptospirosis,274,8,73,25.938517003499683,82,Medium,Moderate,Low,77.34423392532628,1.5187859594155049,No,Medium
2021-04-17,Chelembra,Dengue,348,0,188,25.89221501087639,83,Medium,Poor,Low,59.02718779338072,2.0551035916646025,No,High
2016-10-21,Malappuram,Leptospirosis,182,5,148,34.3676996594516,85,Low,Good,High,45.31792321544929,3.3869130914096903,Yes,Medium
2024-06-28,Tirur,COVID-19,181,4,60,33.65702894609157,68,High,Moderate,Low,42.93825490845681,2.844311024464144,Yes,Medium
2023-02-21,Chelembra,Cholera,410,1,122,22.50199368947461,83,High,Very Poor,Low,46.99432426186767,2.9996546635198094,No,High
2025-11-15,Manjeri,H1N1,16,3,74,33.86129231742805,60,Low,Good,Moderate,72.50472196630412,3.742564281394887,Yes,Medium
2017-04-09,Areekode,Nipah Virus,374,12,74,27.262295829380747,89,High,Poor,Low,50.25721156884114,1.9898670013825188,No,High
2015-11-15,Tirur,Cholera,121,9,65,24.122209118432053,69,Low,Very Poor,Moderate,63.895170757315626,2.5917336809266476,Yes,Medium
2021-11-24,Ponnani,Leptospirosis,404,10,191,22.486612981923653,74,High,Poor,Low,84.36381412001562,2.5559686910121537,Yes,High
2017-10-19,Kalikavu,Leptospirosis,253,1,138,29.806473683881798,70,Low,Good,High,83.97394266442467,3.9258949252015745,No,Medium
2024-03-17,Kondotty,H1N1,141,1,145,21.427024037139642,90,Low,Moderate,High,42.499258355341595,1.881548134950679,Yes,Low
2019-06-22,Malappuram,Malaria,341,18,66,22.72131029130462,89,Low,Poor,Moderate,60.69623311770738,2.395475570626008,Yes,High
2017-10-05,Pandikkad,Dengue,316,7,171,32.711732905674744,94,High,Poor,Moderate,49.09147862333302,3.2275744792337413,No,High
2023-08-04,Areekode,Cholera,165,1,131,21.85497448316456,83,Low,Good,Moderate,60.36610145271459,2.468225565817094,No,Medium
2021-06-25,Chelembra,H1N1,370,2,167,27.204166518212357,90,Low,Poor,High,64.7185560391965,1.5068229107038975,No,High
2025-08-08,Vengara,Leptospirosis,187,6,56,21.5242174629821,92,Medium,Very Poor,High,59.756122273870176,1.509976070358321,Yes,High
